0.1737801 0.7200055
0.1778279 0.722246
0.1819701 0.7239029
0.1862087 0.7250796
0.1905461 0.725928
0.1949845 0.7265347
0.1995262 0.7268098
0.2041738 0.726555
0.2089296 0.7255127
0.2137962 0.7234977
0.2187762 0.7206956
0.2238721 0.7172761
0.2290868 0.7133466
0.2344229 0.7090426
0.2398833 0.7047755
0.2454709 0.7005262
0.2511886 0.6952031
0.2570396 0.689148
0.2630268 0.6826761
0.2691535 0.6756602
0.2754229 0.6683131
0.2818383 0.6608918
0.2884032 0.652919
0.2951209 0.64484
0.3019952 0.6361318
0.3090295 0.6264996
0.3162278 0.6165134
0.3235937 0.6076722
0.3311311 0.5984897
0.3388442 0.588678
0.3467369 0.5784294
0.3548134 0.5678044
0.3630781 0.5572524
0.3715352 0.5477504
0.3801894 0.5371961
0.3890451 0.5250763
0.3981072 0.5138886
0.4073803 0.5029261
0.4168694 0.4922016
0.4265795 0.4809645
0.4365158 0.4697665
0.4466836 0.4604042
0.4570882 0.4485538
0.4677351 0.4371467
0.4786301 0.424531
0.4897788 0.4138681
0.5011872 0.4036567
0.5128614 0.3938737
0.5248075 0.3820718
0.5370318 0.3724148
0.5495409 0.3601447
0.5623413 0.3499698
0.5754399 0.3400303
0.5888437 0.330264
0.6025596 0.3223479
0.616595 0.3156297
0.6309573 0.3056483
0.6456542 0.2957526
0.6606934 0.2879128
0.676083 0.2804659
0.691831 0.2706462
0.7079458 0.2615628
0.724436 0.2546795
0.7413102 0.2478862
0.7585776 0.2394963
0.7762471 0.2314281
0.7943282 0.2243137
0.8128305 0.2167281
0.8317638 0.2109753
0.851138 0.20282
0.8709636 0.1983048
0.8912509 0.1894898
0.9120108 0.1864491
0.9332543 0.1799937
0.9549926 0.1744874
0.9772372 0.1703951
1 0.1615117
1.023293 0.1591701
1.047129 0.1545807
1.071519 0.147318
1.096478 0.1445365
1.122018 0.1392524
1.148154 0.1354529
1.174898 0.1312176
1.202264 0.1308138
1.230269 0.1199617
1.258925 0.120339
1.28825 0.1129545
1.318257 0.1125376
1.348963 0.105153
1.380384 0.1058933
1.412538 0.1010647
1.44544 0.09969836
1.479108 0.09724445
1.513561 0.0910963
1.548817 0.0871702
1.584893 0.08475995
1.62181 0.08428177
1.659587 0.0790295
1.698244 0.07871281
1.737801 0.0747152
1.778279 0.07496255
1.819701 0.06950037
1.862087 0.06800485
1.905461 0.0672551
1.949845 0.06371172
1.995262 0.06435261
2.041738 0.06397567
2.089296 0.05901018
2.137962 0.0604855
2.187762 0.05595348
2.238721 0.05536093
2.290868 0.05247971
2.344229 0.05021809
2.398833 0.04989027
2.454709 0.04773155
2.511886 0.04667105
2.570396 0.04591729
2.630268 0.04533535
2.691535 0.04235558
2.754229 0.04206514
2.818383 0.03919999
2.884032 0.03919532
2.951209 0.03612082
3.019952 0.03733719
3.090295 0.03737759
3.162278 0.03448497
3.235937 0.0333454
3.311311 0.03314947
3.388442 0.03179975
3.467369 0.03137981
3.548134 0.02959431
3.630781 0.02875824
3.715352 0.02859365
3.801894 0.02818971
3.890451 0.02700912
3.981072 0.02585066
4.073803 0.02501571
4.168694 0.02463815
4.265795 0.02460914
4.365158 0.02307939
4.466836 0.0227485
4.570882 0.02241929
4.677351 0.02116196
4.786301 0.02095908
4.897788 0.02009034
5.011872 0.01935182
5.128614 0.01875525
5.248075 0.0187193
5.370318 0.01791346
5.495409 0.01792606
5.623413 0.0169395
5.754399 0.01677663
5.888437 0.01630927
6.025596 0.01567985
6.16595 0.01516388
6.309573 0.01503227
6.456542 0.01475377
6.606934 0.01449121
6.76083 0.0138456
6.91831 0.01367468
7.079458 0.01319705
7.24436 0.0127765
7.413102 0.01255991
7.585776 0.0119964
7.762471 0.01191545
7.943282 0.01158533
8.128305 0.01118225
8.317638 0.01095658
8.51138 0.01068724
8.709636 0.01026532
8.912509 0.01013317
9.120108 0.009847834
9.332543 0.009571639
9.549926 0.009330311
9.772372 0.009105185
10 0.008868361
10.23293 0.008691923
10.47129 0.008409818
10.71519 0.008304804
10.96478 0.008012512
11.22018 0.007799063
11.48154 0.007630772
11.74898 0.007406628
12.02264 0.007205319
12.30269 0.007024198
12.58925 0.006869644
12.8825 0.006713716
13.18257 0.006512097
13.48963 0.00636127
13.80384 0.00621636
14.12538 0.006014995
14.4544 0.005900058
14.79108 0.005736872
15.13561 0.005598035
15.48817 0.005474007
15.84893 0.005332418
16.2181 0.005158812
16.59587 0.005080057
16.98244 0.004936159
17.37801 0.004833968
17.78279 0.004705165
18.19701 0.004585538
18.62087 0.004500686
19.05461 0.004383849
19.49845 0.004229053
19.95262 0.004161458
20.41738 0.00407483
20.89296 0.003953586
21.37962 0.003868022
21.87762 0.003807708
22.38721 0.003687686
22.90868 0.003593977
23.44229 0.003501564
23.98833 0.003405975
24.54709 0.003336819
25.11886 0.003248205
25.70396 0.00317301
26.30268 0.003097642
26.91535 0.00303392
27.54229 0.002950208
28.18383 0.002884374
28.84032 0.002812821
29.51209 0.00274671
30.19952 0.00268562
30.90295 0.002617995
31.62278 0.002550955
32.35937 0.002500408
33.11311 0.002437541
33.88442 0.002371233
34.67369 0.002309976
35.48134 0.002267631
36.30781 0.002213771
37.15352 0.002157325
38.01894 0.002105723
38.90451 0.002057623
39.81072 0.002006847
40.73803 0.001961822
41.68694 0.001911937
42.65795 0.001872411
43.65158 0.001825111
44.66836 0.001781132
45.70882 0.00173771
46.77351 0.001697779
47.86301 0.001661973
48.97788 0.001622397
50.11872 0.001579868
51.28614 0.001544002
52.48075 0.001507598
53.70318 0.001474001
54.95409 0.00144049
56.23413 0.001404346
57.54399 0.001373884
58.88437 0.001339361
60.25596 0.001308151
61.6595 0.001276785
63.09573 0.001247692
64.56542 0.001219475
66.06934 0.001190168
67.6083 0.001162594
69.1831 0.001137275
70.79458 0.001111063
72.4436 0.001083832
74.13102 0.001059276
75.85776 0.001033521
77.62471 0.0010091
79.43282 0.0009869388
81.28305 0.0009647403
83.17638 0.0009426784
85.1138 0.0009188253
87.09636 0.0008994389
89.12509 0.0008765384
91.20108 0.0008565097
93.32543 0.00083711
95.49926 0.0008178744
97.72372 0.0007993994
100 0.0007797305
102.3293 0.0007617762
104.7129 0.0007450569
107.1519 0.0007274217
109.6478 0.0007100571
112.2018 0.0006939636
114.8154 0.0006775962
117.4898 0.0006619684
120.2264 0.000647201
123.0269 0.0006325985
125.8925 0.0006176993
128.825 0.0006034007
131.8257 0.0005890936
134.8963 0.0005760719
138.0384 0.0005625273
141.2538 0.0005493426
144.544 0.0005369878
147.9108 0.0005243986
151.3561 0.0005125143
154.8817 0.0005008139
158.4893 0.0004890377
162.181 0.0004780713
165.9587 0.0004670111
169.8244 0.0004561866
173.7801 0.0004457771
177.8279 0.0004354944
181.9701 0.0004259379
186.2087 0.0004156874
190.5461 0.0004063027
194.9845 0.0003970586
199.5262 0.0003878497
204.1738 0.0003789132
208.9296 0.0003702453
213.7962 0.0003619797
218.7762 0.0003532775
223.8721 0.000345481
229.0868 0.0003374695
234.4229 0.0003296762
239.8833 0.0003222065
245.4709 0.0003148909
251.1886 0.0003076937
257.0396 0.000300796
263.0268 0.0002937791
269.1535 0.0002870975
275.4229 0.0002805634
281.8383 0.0002740961
288.4032 0.0002677671
295.1209 0.0002617431
301.9952 0.0002556966
309.0295 0.0002499166
316.2278 0.0002441261
323.5937 0.000238575
331.1311 0.0002331349
338.8442 0.0002278554
346.7369 0.0002226884
354.8134 0.0002176168
363.0781 0.0002126189
371.5352 0.000207852
380.1894 0.0002030204
389.0451 0.0001983547
398.1072 0.000193898
407.3803 0.0001894498
416.8694 0.000185132
426.5795 0.0001809204
436.5158 0.0001767773
446.6836 0.0001727233
457.0882 0.0001688529
467.7351 0.0001650268
478.6301 0.0001612816
489.7788 0.0001575971
501.1872 0.0001539809
512.8614 0.0001504934
524.8075 0.0001471097
537.0318 0.0001437304
549.5409 0.0001404296
562.3413 0.0001372644
575.4399 0.0001341502
588.8437 0.0001311046
602.5596 0.0001281114
616.595 0.0001252064
630.9573 0.0001223937
645.6542 0.0001195982
660.6934 0.0001169167
676.083 0.0001142239
691.831 0.0001116485
707.9458 0.0001091194
724.436 0.0001066271
741.3102 0.0001042073
758.5776 0.0001018358
776.2471 9.954372e-05
794.3282 9.728126e-05
812.8305 9.508497e-05
831.7638 9.292738e-05
851.138 9.080618e-05
870.9636 8.876122e-05
891.2509 8.674398e-05
912.0108 8.478458e-05
933.2543 8.285704e-05
954.9926 8.098615e-05
977.2372 7.913309e-05
1000 7.736447e-05
